AvgDialog_8236_Content_1,aqGw,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,502,AvgDialog,Content,,我们的过错,우리의 과오
AvgDialog_8236_Content_2,aqGH,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,503,AvgDialog,Content,,血月高悬，猩红的光如同最有效的催化剂，瞬间将人群点燃。,"핏빛 달이 높이 뜨자, 핏빛의 광채가 순식간에 군중을 불태웠다."
AvgDialog_8236_Content_3,aqGS,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,504,AvgDialog,Content,,斗殴变为虐打，自残变为自杀，而那些本就在积极寻死的，更是开始以匪夷所思的方式结束自己的生命。,"싸움은 학대로, 자해는 자살로 변했고, 이미 적극적으로 죽음을 찾던 이들은 더욱 기상천외한 방법으로 자신의 목숨을 끊기 시작했다."
AvgDialog_8236_Content_4,aqHd,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,505,AvgDialog,Content,,腥味将本来萦绕在你们上空的熏香气息给彻底淹没。红光之下，飞溅的血液看上去如墨般漆黑，癫狂的人们形容狰狞，宛如恶鬼。,"피비린내가 주위를 맴돌던 향 냄새를 완전히 집어삼켰다. 붉은빛 아래, 흩뿌려지는 피는 먹물처럼 검게 보였고, 광기에 휩싸인 사람들은 흉측한 악귀 같았다."
AvgDialog_8236_Content_5,aqHk,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,506,AvgDialog,Content,,无尽的鲜血与杀戮中，唯有索菲亚的衣裙仍旧干净。她抹去飞溅到脸上的血液，放声大笑。,끝없는 피와 살육 속에서 오직 소피아의 옷만이 깨끗했다. 그녀는 얼굴에 튄 피를 닦아내며 크게 웃었다.
AvgDialog_8236_Content_6,aqHl,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,507,AvgDialog,Content,持镜索菲亚,流吧，流出你们身体里的罪恶！流出黑色的血液！,"흘려라, 네 몸속의 죄악을 흘려보내라! 검은 피를 흘려라!"
AvgDialog_8236_Content_7,aqHm,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,508,AvgDialog,Content,持镜索菲亚,忏悔吧，罪人！在严厉的持灯者降下审判前，净化你们肮脏的灵魂！,"참회하라, 죄인들이여! 엄격한 등불을 든 자가 심판을 내리기 전에, 너희의 더러운 영혼을 정화하라!"
AvgDialog_8236_Content_8,aqHn,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,509,AvgDialog,Content,,手持镜不断闪烁，猩红的光刺痛了你的眼睛，甚至穿过双眼，直直地深入你的头脑和精神。,"손거울이 계속해서 깜빡였다. 핏빛의 빛이 당신의 눈을 찔렀고, 눈을 꿰뚫고 머리와 정신 깊숙이 파고들었다."
AvgDialog_8236_Content_9,aqHo,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,510,AvgDialog,Content,,你下意识抱着头，手指深深陷入发间。耳鸣再次占据了你的全部感官，一个声音在你脑中低语，那语气和音调无比陌生，又如此熟悉。,"당신은 무의식적으로 머리를 감싸 쥐었고, 손가락이 머리카락 사이로 깊숙이 파고들었다. 이명이 다시 모든 감각을 장악했고, 낯설면서도 익숙한 목소리가 뇌 속에서 속삭였다."
AvgDialog_8236_Content_10,aqGx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,511,AvgDialog,Content,,睡吧，%player%，何必苦苦支撑？,"잠들어라, %player%, 왜 굳이 버티려 하는 거야?"
AvgDialog_8236_Content_11,aqGy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,512,AvgDialog,Content,,睡吧，@4，你本就应该安眠……,"잠들어라, @4, 넌 원래 잠들어 있어야만 했어..."
AvgDialog_8236_Content_12,aqGz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,513,AvgDialog,Content,,意识模糊之际，你听到了诡异的笛声。,"의식이 흐려질 무렵, 기이한 피리 소리가 들려왔다."
AvgDialog_8236_Content_13,aqGA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,514,AvgDialog,Content,,睡吧，睡吧……,"잠들어라, 잠들어라..."
AvgDialog_8236_Content_14,aqGB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,515,AvgDialog,Content,萨尔瓦多,索菲亚，停手吧。,"소피아, 그만하십시오."
AvgDialog_8236_Content_15,aqGC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,516,AvgDialog,Content,,阴影挡住了刺眼的红光。,그림자가 눈부신 붉은빛을 가렸다.
AvgDialog_8236_Content_16,aqGD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,517,AvgDialog,Content,,巨大的石板悬在你的身前，繁复的符文上蓝光流转，但已比先前要暗淡不少，指挥石板的萨尔瓦多脸色也愈发苍白。,"거대한 석판이 당신 앞에 떠 있었고, 복잡한 룬 위로 푸른빛이 흘렀지만 이전보다 훨씬 희미했다. 석판을 조종하는 살바도르의 얼굴도 점점 창백해졌다."
AvgDialog_8236_Content_17,aqGE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,518,AvgDialog,Content,,"你知道这意味着什么。
索纳尼尔号上，希莱斯特和埃尔顿身上有着类似的情况。","당신은 이것이 무엇을 의미하는지 알았다. 소나-닐 호에서, 셀레스트와 엘튼에게도 비슷한 상황이 있었다."
AvgDialog_8236_Content_18,aqGF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,519,AvgDialog,Content,埃尔顿,……老毛病了。毕竟和弥萨格百里挑一的学生不一样，我是个普通人，既没有什么顽强的精神力，也没法看见<Yellow:融蚀>。,"...고질병이야. 미사그 최고의 학생들과는 달리 난 평범한 사람이니까. 강인한 정신력도 없고, <Yellow:융식>을 볼 수도 없어."
AvgDialog_8236_Content_19,aqGG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,520,AvgDialog,Content,图鲁,"链接者的心身难以支持唤醒体施展能力。
撑起能够隔绝天体牵引的密境，那名唤醒体恐怕已经竭尽全力了。","링크한 자의 심신이 각성체의 능력 발휘를 감당하기 어려운 것 같군. 천체의 인력을 막아낼 수 있는 비경을 펼쳤으니, 그 각성체는 아마 전력을 다했을 것이다."
AvgDialog_8236_Content_20,aqGI,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,521,AvgDialog,Content,萨尔瓦多,"苦难无法被苦难消解，不要成为那些扩散苦难者的一员。
趁现在一切都还来得及，不要再继续下去了，这不是父神所期望的道路。",고난은 고난으로 해결할 수 없습니다. 고난을 퍼뜨리는 자의 일원이 되지 마십시오. 모든 것을 되돌릴 수 있을 때 멈추어야만 합니다. 이것은 아버지 신께서 바라시는 길이 아닙니다.
AvgDialog_8236_Content_21,aqGJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,522,AvgDialog,Content,持镜索菲亚,"你错了，罪人主教，我践行的才是真正的神意。
只有当你和这些罪人统统消失，净土才会降临，义人们才能幸福。","틀렸어요, 죄인이신 주교님. 내가 실천하는 것이야말로 진정한 신의 뜻. 오직 당신과 이 죄인들이 모두 사라져야만 낙원이 강림하고, 의로운 자들이 행복해질 수 있어."
AvgDialog_8236_Content_22,aqGK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,523,AvgDialog,Content,奥吉尔,可这些人都不是罪人，这一切都是你用那面镜子造成的！,하지만 이 사람들은 죄인이 아닙니다. 이 모든 건 당신이 그 거울로 꾸민 짓이잖아요!
AvgDialog_8236_Content_23,aqGL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,524,AvgDialog,Content,持镜索菲亚,"天真的孩子，镜子能照出欲望，放大欲望，而不能植入欲望。
我只是让他们看清自己灵魂中的黑暗罢了。","순진한 아이구나. 거울은 욕망을 비추고 증폭시킬 수는 있지만, 욕망을 심을 수는 없어. 나는 그저 그들이 자신의 영혼 속에 있는 어둠을 보게 했을 뿐이야."
AvgDialog_8236_Content_24,aqGM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,525,AvgDialog,Content,玩家,你……你审判的标准就是这个？看人是不是有欲望？,당신... 당신의 심판 기준이 고작 그거야? 사람이 욕망을 가졌는지 아닌지?
AvgDialog_8236_Content_25,aqGN,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,526,AvgDialog,Content,持镜索菲亚,他们迟早会向欲望臣服，与其等到那一天，不如现在就斩草除根。不是么？,그들은 언젠가 욕망에 굴복하게 될 거야. 그날이 오기 전에 미리 뿌리 뽑는 게 낫지 않겠어?
AvgDialog_8236_Content_26,aqGO,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,527,AvgDialog,Content,奥吉尔,"这根本不是公正的审判！
公正的审判应该有证据，有法律——",이건 공정한 심판이 아닙니다! 공정한 심판에는 증거와 법이 있어야만——
AvgDialog_8236_Content_27,aqGP,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,528,AvgDialog,Content,持镜索菲亚,法律……哈。你们知道法律是怎么处置害我家破人亡的罪人的吗？,법... 하. 법이 우리 집안을 망하게 한 죄인을 어떻게 처리했는지 알아?
AvgDialog_8236_Content_28,aqGQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,529,AvgDialog,Content,律师,我很抱歉，夫人，女士。,"유감입니다, 부인, 아가씨."
AvgDialog_8236_Content_29,aqGR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,530,AvgDialog,Content,索菲亚母亲,这、这一定是有什么误会吧，怎么会败诉呢？怎么会呢？,"이, 이건 분명 무슨 오해가 있는 거예요. 어떻게 패소할 수 있죠? 어떻게 그럴 수가..."
AvgDialog_8236_Content_30,aqGT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,531,AvgDialog,Content,律师,很可惜，笔迹专家判定奥利维亚女士的签名属实，他们还有多个证人证明，签名的时候奥利维亚女士神志清醒，没有受到胁迫。,"안타깝게도 필적 전문가가 올리비아 양의 서명이 진짜라고 판단했고, 서명 당시 올리비아 양이 정신이 멀쩡했으며 협박받지 않았다는 증인도 여럿 있습니다."
AvgDialog_8236_Content_31,aqGU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,532,AvgDialog,Content,索菲亚母亲,那是因为她被骗了啊！,그건 그 애가 속았기 때문이에요!
AvgDialog_8236_Content_32,aqGV,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,533,AvgDialog,Content,律师,我恐怕在没有相关证据的情况下，我能做的也不多。,관련 증거가 없는 상황에서 제가 할 수 있는 일은 많지 않습니다.
AvgDialog_8236_Content_33,aqGW,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,534,AvgDialog,Content,奥利维亚,"不……不……我们一定还能做点什么，我们一定还能做点什么的！
请你帮帮我们吧，那是我们的全部家当了啊！","아니... 아니에요... 분명 뭔가 할 수 있을 거예요. 분명히요! 제발 저희를 도와주세요, 그건 저희의 전 재산이란 말이에요!"
AvgDialog_8236_Content_34,aqGX,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,535,AvgDialog,Content,律师,"……我实话实说吧，依现在的情况来看，上诉也是白费力气。
考虑到奥利维亚女士身上的债务，我建议你们把钱财用在更需要的地方。","...솔직히 말씀드리자면, 현재 상황으로서는 항소해도 소용없을 겁니다. 올리비아 양의 빚을 생각하면, 돈을 더 필요한 곳에 쓰시는 편이 낫습니다."
AvgDialog_8236_Content_35,aqGY,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,536,AvgDialog,Content,律师,失陪了，夫人，女士。我衷心祝你们好运。,"실례하겠습니다, 부인, 아가씨. 진심으로 행운을 빕니다."
AvgDialog_8236_Content_36,aqGZ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,537,AvgDialog,Content,持镜索菲亚,罪人制定的律法只会包庇罪人，罪人庇护的教区也只会滋生罪恶。去除所有罪的源头，罪才能真的终结，苦难也才能真的终结。,"죄인이 만든 법은 죄인을 비호할 뿐이고, 죄인을 비호하는 교구는 죄악을 낳을 뿐이야. 모든 죄의 근원을 제거해야만 죄가 진정으로 끝나고, 고난도 진정으로 끝날 수 있어."
AvgDialog_8236_Content_37,aqHa,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,538,AvgDialog,Content,持镜索菲亚,以至高无上的持灯者之名，净化必须完成！,"지고하신 등불지기의 이름 아래, 정화는 이루어질지니!"
AvgDialog_8236_Content_38,aqHb,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,539,AvgDialog,Content,萨尔瓦多,索菲亚……,소피아...
AvgDialog_8236_Content_39,aqHc,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,540,AvgDialog,Content,,萨尔瓦多的声音微弱了下去，身躯肉眼可见地透明了几分。,살바도르의 목소리가 약해지며 몸이 눈에 띄게 투명해졌다.
AvgDialog_8236_Content_40,aqHe,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,541,AvgDialog,Content,,他的力量在迅速衰退，但他却不能停，一旦他停下，周围那些疯狂自残的人都会彻底死去。,"그의 힘은 빠르게 쇠퇴하고 있었지만, 멈출 수는 없었다. 그가 멈추는 순간, 미친 듯이 자해하는 주위의 사람들은 모두 죽게 될 것이다."
AvgDialog_8236_Content_41,aqHf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,542,AvgDialog,Content,,"怎么办，怎么办？
你四下张望，目光最终停留在索菲亚的镜子上。","어떻게 하지, 어떻게 해야 하지? 당신은 사방을 둘러보다가 결국 소피아의 거울에 시선이 멈췄다."
AvgDialog_8236_Content_42,aqHg,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,543,AvgDialog,Content,玩家,奥吉尔，我去分散她的注意力，你趁机去夺下她的镜子。,"오지에, 내가 그녀의 주의를 끌게. 넌 그 틈을 타서 거울을 빼앗아."
AvgDialog_8236_Content_43,aqHh,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,544,AvgDialog,Content,奥吉尔,可是——,하지만——
AvgDialog_8236_Content_44,aqHi,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,545,AvgDialog,Content,玩家,我能照顾好自己。主教阁下给我们争取的时间不多了，动作快！,"내 몸은 내가 챙길 수 있어. 주교님이 벌어주신 시간이 얼마 남지 않았어, 서둘러!"
AvgDialog_8236_Content_45,aqHj,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,546,AvgDialog,Content,奥吉尔,是！,네!
AvgDialog_8240_Content_2,aqIP,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,548,AvgDialog,Content,,长枪准确无误地击中了索菲亚手中的镜子。,장창이 정확하게 소피아의 손에 들린 거울을 맞혔다.
AvgDialog_8240_Content_3,aqIR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,549,AvgDialog,Content,持镜索菲亚,<BigShake:不！>,<BigShake:안 돼!>
AvgDialog_8240_Content_4,aqIS,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,550,AvgDialog,Content,,"镜面开裂，玻璃龟裂的声音回荡在广场上空。
天空中的月亮也如同镜子一样，上面出现了一道道明显的裂痕。","거울 표면이 갈라지고, 유리가 깨지는 소리가 광장 위로 울려 퍼졌다. 하늘의 달에도 거울처럼, 선명한 균열이 나타났다."
AvgDialog_8240_Content_5,aqIT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,551,AvgDialog,Content,持镜索菲亚,<Small:尊敬的持灯者，纯银塑身之人啊……请原谅我……>,"<Small:존경하는 등불지기시여, 순은으로 빚어진 분이시여... 부디 저를 용서하소서...>"
AvgDialog_8240_Content_6,aqIU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,552,AvgDialog,Content,奥吉尔,到此为止了，索菲亚小姐。,"여기까지입니다, 소피아 님."
AvgDialog_8240_Content_7,aqIV,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,553,AvgDialog,Content,,发狂的人们还在继续，索菲亚跪在地上，颤抖着将镜子小心地捧在手心。,"광기에 휩싸인 사람들은 계속해서 날뛰었고, 소피아는 땅에 무릎을 꿇고 떨리는 손으로 거울을 조심스럽게 받쳐 들었다."
AvgDialog_8240_Content_8,aqIW,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,554,AvgDialog,Content,,瘦弱的肩膀剧烈颤抖，她深深地弯下腰，像是彻底失去了希望。,"가녀린 어깨가 심하게 떨렸다. 그녀는 깊이 허리를 숙이며, 완전히 희망을 잃은 듯 보였다."
AvgDialog_8240_Content_9,aqIX,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,555,AvgDialog,Content,持镜索菲亚,<Small:执意行走在黑暗之中的义人，你们的灵魂已被扭曲，你们也已经被污染……>,"<Small:어둠 속을 고집스럽게 걷는 의인들이여, 너희의 영혼은 이미 뒤틀렸고, 너희 또한 오염되었다...>"
AvgDialog_8240_Content_10,aqIF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,556,AvgDialog,Content,玩家,"跟我们走吧，索菲亚小姐。
审查会会给予你公正的审判。","저희와 함께 가시죠, 소피아 님. 심사회가 당신에게 공정한 심판을 내릴 겁니다."
AvgDialog_8240_Content_11,aqIG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,557,AvgDialog,Content,持镜索菲亚,<Small:走……？>,<Small:가자고...?>
AvgDialog_8240_Content_12,aqIH,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,558,AvgDialog,Content,,她侧过脸，借着血色的月光你看清了她的表情。,"그녀는 고개를 돌렸고, 핏빛 달빛 아래 당신은 그녀의 표정을 똑똑히 볼 수 있었다."
AvgDialog_8240_Content_13,aqII,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,559,AvgDialog,Content,持镜索菲亚,你们以为，我一直和你们废话，是为了什么？,내가 왜 계속 너희와 이야기를 나누고 있었을 것 같아?
AvgDialog_8240_Content_14,aqIJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,560,AvgDialog,Content,持镜索菲亚,"审判一旦开始，就不会结束。
唯一能阻止我净化罪人的，只有那个罪人主教。","심판은 한번 시작되면 끝나지 않아. 죄인들을 정화하는 날 막을 수 있는 건, 오직 그 오만한 주교뿐이야."
AvgDialog_8240_Content_15,aqIK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,561,AvgDialog,Content,持镜索菲亚,现在他撑不住了，而你们，也将为自己的罪孽付出代价！,이제 그는 버틸 수 없어. 그리고 너희도 자신의 죄값을 치르게 될 거야!
AvgDialog_8240_Content_16,aqIL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,562,AvgDialog,Content,,她猛地将手持镜的握柄深深刺向自己的胸口。,그녀는 손거울의 손잡이를 자신의 가슴에 깊숙이 찔러 넣었다.
AvgDialog_8240_Content_17,aqIM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,563,AvgDialog,Content,持镜索菲亚,那持灯的预备了火焰，要将一切罪恶从世间驱逐。,등불지기의 불꽃이 세상의 모든 사악을 몰아낼 것이니.
AvgDialog_8240_Content_18,aqIN,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,564,AvgDialog,Content,,骨头断裂，血肉撕扯，索菲亚的躯体在你们面前扭曲变换。双手异样地拉长，利爪替代了五指，后腿翻折，足尖如犬类后腿一般踩在血泊之中。,"뼈가 부러지고 살이 찢어지며, 소피아의 몸이 당신 앞에서 뒤틀리고 변형되었다. 양손은 기이하게 길어졌고, 손가락은 날카로운 발톱으로 변했다. 뒷다리는 뒤로 꺾여, 발끝은 개처럼 피웅덩이를 밟고 있었다."
AvgDialog_8240_Content_19,aqIO,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,565,AvgDialog,Content,,细细的血线从她的嘴角向后延伸，扭曲的组织从口腔内钻出，形成类犬吻的结构。,"가느다란 핏줄이 그녀의 입가에서 뒤로 뻗어 나갔고, 뒤틀린 조직이 입안에서 튀어나와 개의 주둥이같은 구조를 형성했다."
AvgDialog_8240_Content_20,aqIQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,566,AvgDialog,Content,索菲亚怪,<Change>愿……提灯……长明……！,<Change>등불이... 영원히... 빛나기를...!
AvgDialog_8256_Content_1,aqJZ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,567,AvgDialog,Content,,你抛出手提箱挡住了紧随而来的一爪。见一击不成，人面犬冲你们高声咆哮，然后向后一跃，跳入人群之中。,"당신은 서류 가방을 던져 뒤따라오는 발톱을 막았다. 공격이 실패하자, 인간의 얼굴을 한 개는 당신들을 향해 크게 짖고는 뒤로 뛰어 인파 속으로 사라졌다."
AvgDialog_8256_Content_2,aqKa,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,568,AvgDialog,Content,奥吉尔,那个方向……是萨尔瓦多主教！,저 방향은... 살바도르 주교님!
AvgDialog_8239_Content_1,aqIk,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,569,AvgDialog,Content,,已经失去人形的索菲亚高高跃起，它伸长了手爪，朝跪坐在石板后的萨尔瓦多抓去。,이미 인간의 형상을 잃은 소피아가 높이 뛰어올랐다. 길게 뻗은 발톱으로 석판 뒤에 무릎 꿇고 앉아 있는 살바도르를 향해 달려들었다.
AvgDialog_8239_Content_3,aqIx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,571,AvgDialog,Content,,从地面射出的长枪洞穿了那如枯木一般的肢体，暗色的血液落雨般洒落地面，你抬手遮挡，却不敢移开视线。,"땅에서 솟아난 장창이 마른 나뭇가지 같은 팔다리를 꿰뚫었다. 어두운 피가 비처럼 땅에 쏟아졌고, 당신은 손으로 막았지만 시선을 뗄 수는 없었다."
AvgDialog_8239_Content_4,aqIy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,572,AvgDialog,Content,索菲亚怪,<Shake:————！>,<Shake:————!>
AvgDialog_8239_Content_5,aqIz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,573,AvgDialog,Content,,刺耳的嘶叫让地面都为之震动，“索菲亚”拔去长枪，怨毒的目光落到了你们身上。,"귀를 찢는 듯한 비명에 땅이 흔들렸다. '소피아'는 장창을 뽑아내고, 원망스러운 눈빛으로 당신들을 노려보았다."
AvgDialog_8239_Content_6,aqIA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,574,AvgDialog,Content,索菲亚怪,<Change>不知悔改，不知悔改！,<Change>회개하라! 속죄하라!
AvgDialog_8239_Content_7,aqIB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,575,AvgDialog,Content,索菲亚怪,<Change>今天我就算在此殒命……也必须完成净化！,"<Change>내 삶이 이곳에서 저문다 하더라도, 정화는 완성되리라!"
AvgDialog_8239_Content_8,aqIC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,576,AvgDialog,Content,,她再一次变化了。,그녀는 다시 한번 변했다.
AvgDialog_8239_Content_9,aqID,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,577,AvgDialog,Content,,巨大的肢腕从满地血泊中扬起，刺入“索菲亚”的身躯，黑色将她覆盖，将她包裹，将她拉长扭曲成一条扭曲的巨犬。,"거대한 팔다리가 핏물 웅덩이에서 솟아나 '소피아'의 몸을 꿰뚫었다. 검은색이 그녀를 뒤덮었고, 그녀의 형상은 다시 거대한 개처럼 뒤틀렸다."
AvgDialog_8239_Content_10,aqIl,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,578,AvgDialog,Content,,聚拢的触须凝在头顶，被鲜血黏合的镜子立于其中，像一个扭曲的眼睛。人面犬嚎叫着，转而向你发动攻击。,"모여든 촉수가 머리 위에 뭉쳐졌고, 피로 엉겨 붙은 거울이 뒤틀린 눈처럼 그 가운데에서 사방을 비춘다. 인간의 얼굴을 한 개는 울부짖으며 당신을 향해 공격을 시작했다."
AvgDialog_8239_Content_11,aqIm,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,579,AvgDialog,Content,,手爪破空而来，血液的腥臭和腐败的气息占据了你的鼻腔。你来不及反应，来不及动，耳边只剩下奥吉尔的惊呼。,"발톱이 허공을 갈랐고, 피비린내와 부패한 냄새가 코를 가득 채웠다. 당신은 반응할 수도, 움직일 수도 없었고, 귓가에는 오지에의 놀란 외침만이 들렸다."
AvgDialog_8239_Content_12,aqIn,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,580,AvgDialog,Content,,湿热的液体喷洒在你的脸上。,축축하고 뜨거운 액체가 당신의 얼굴에 튀었다.
AvgDialog_8239_Content_13,aqIo,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,581,AvgDialog,Content,,黑色的身影挡在你和巨大的怪物之间，一只手爪穿透了主教的身躯，只差一点便触到你的面门。,"검은 형체가 당신과 거대한 괴물 사이에 막아섰다. 발톱 하나가 주교의 몸을 꿰뚫고, 당신의 얼굴에 닿기 직전에 멈췄다."
AvgDialog_8239_Content_14,aqIp,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,582,AvgDialog,Content,,石板轰然倒下，萦绕的蓝光闪烁着，几乎就要熄灭。,"석판이 우르르 무너지고, 주위를 맴돌던 푸른빛이 깜빡이며 거의 꺼질 듯했다."
AvgDialog_8239_Content_15,aqIq,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,583,AvgDialog,Content,,手爪抽出，喷涌的鲜血顷刻间在地上汇聚成一滩。萨尔瓦多晃了两下，终究是难以支撑，跪倒在地。,발톱이 뽑히자 뿜어져 나온 피가 순식간에 땅에 웅덩이를 이뤘다. 살바도르는 두어 번 비틀거리더니 결국 버티지 못하고 무릎을 꿇었다.
AvgDialog_8239_Content_16,aqIr,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,584,AvgDialog,Content,玩家,主教！,주교님!
AvgDialog_8239_Content_17,aqIs,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,585,AvgDialog,Content,萨尔瓦多,不用……忧心。,걱정... 마십시오.
AvgDialog_8239_Content_18,aqIt,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,586,AvgDialog,Content,,颤抖的手覆在你的手上，萨尔瓦多的声音微弱，你几乎听不清他的话语。,떨리는 손이 당신의 손을 덮었다. 살바도르의 목소리는 너무 미약해서 거의 들리지 않았다.
AvgDialog_8239_Content_19,aqIu,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,587,AvgDialog,Content,萨尔瓦多,结束这一切吧，%player%。,"이 모든 것을 끝내주십시오, %player%."
AvgDialog_8239_Content_20,aqIw,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,588,AvgDialog,Content,萨尔瓦多,以你苍白的火焰，将迷途的灵魂引向光明。,"당신의 창백한 불꽃으로, 길 잃은 영혼을 빛으로 인도해 주십시오."
AvgDialog_38725_Content_1,aktD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,589,AvgDialog,Content,,暗淡的蓝光萦绕在你周围，将你浑身的疲惫与疼痛都一扫而空。,희미한 푸른빛이 당신 주위를 맴돌며 온몸의 피로와 고통을 씻어냈다.
AvgDialog_38725_Content_2,aktE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,590,AvgDialog,Content,萨尔瓦多,父神将「赐福」降临于你。,아버지 신께서 당신에게 「축복」을 내리셨습니다.
AvgDialog_38725_Content_3,aktF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,591,AvgDialog,Content,玩家,萨尔瓦多主教！,살바도르 주교님!
